streamlit_key,risk_level_text,year,disease_class,disease,region,cases,population,incidence_100k,disease_score,case_trend_score,weather_or_habitat,habitat_en,tick_count,tick_score,tick_source_year,tick_data_match_type,final_risk_score,risk_level_code,env_source_url,note
string,string,continuous,continuous,라임병 중증열성혈소판감소증후군(SFTS) 쯔쯔가무시증,강원 경기 경남 경북 광주 대구 대전 부산 서울 세종 울산 인천 전남 전북 제주 충남 충북,continuous,continuous,continuous,continuous,continuous,무덤 산길 잡목림 초지,Copse/Woodland Grassland Grave Mountain\ road,continuous,continuous,continuous,exact_year latest_available_proxy,continuous,continuous,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15 https://neweng-phwr.inforang.com/journal/view.html?number=33&spage=1406&volume=17 https://pdfs.semanticscholar.org/6342/0fd8726773d7041a1f582d676c4b8f8a3ac9.pdf https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병\ 60%\ +\ 환경별\ 진드기점수\ 40%로\ 계산 질병\ 60%\ +\ 환경별\ 진드기점수\ 40%로\ 계산;\ 2025년\ 환경자료\ 없음:\ 2024년\ 환경별\ tick_score\ 대체\ 사용
meta,meta,,,,,,,,,,,,,,,,,,,
2021|쯔쯔가무시증|광주|초지,보통,2021,3,쯔쯔가무시증,광주,156,1441611,10.8212,10.44,,초지,Grassland,26676,100.00,2021,exact_year,46.264,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|대전|무덤,매우 좋음,2021,3,쯔쯔가무시증,대전,160,1452251,11.0174,10.76,,무덤,Grave,10176,0.00,2021,exact_year,6.456,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|대전|산길,좋음,2021,3,쯔쯔가무시증,대전,160,1452251,11.0174,10.76,,산길,Mountain road,13580,20.63,2021,exact_year,14.708,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|대전|잡목림,좋음,2021,3,쯔쯔가무시증,대전,160,1452251,11.0174,10.76,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,23.26,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|대전|초지,보통,2021,3,쯔쯔가무시증,대전,160,1452251,11.0174,10.76,,초지,Grassland,26676,100.00,2021,exact_year,46.456,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|울산|무덤,매우 좋음,2021,3,쯔쯔가무시증,울산,248,1121592,22.1114,18.00,,무덤,Grave,10176,0.00,2021,exact_year,10.8,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|울산|산길,좋음,2021,3,쯔쯔가무시증,울산,248,1121592,22.1114,18.00,,산길,Mountain road,13580,20.63,2021,exact_year,19.052,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|울산|잡목림,좋음,2021,3,쯔쯔가무시증,울산,248,1121592,22.1114,18.00,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,27.604,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|울산|초지,보통,2021,3,쯔쯔가무시증,울산,248,1121592,22.1114,18.00,,초지,Grassland,26676,100.00,2021,exact_year,50.8,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경기|무덤,좋음,2021,3,쯔쯔가무시증,경기,341,13565450,2.5137,25.64,,무덤,Grave,10176,0.00,2021,exact_year,15.384,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경기|산길,좋음,2021,3,쯔쯔가무시증,경기,341,13565450,2.5137,25.64,,산길,Mountain road,13580,20.63,2021,exact_year,23.636,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경기|잡목림,양호,2021,3,쯔쯔가무시증,경기,341,13565450,2.5137,25.64,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,32.188,2,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경기|초지,보통,2021,3,쯔쯔가무시증,경기,341,13565450,2.5137,25.64,,초지,Grassland,26676,100.00,2021,exact_year,55.384,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|강원|무덤,매우 좋음,2021,3,쯔쯔가무시증,강원,29,1538492,1.8850,0.00,,무덤,Grave,10176,0.00,2021,exact_year,0,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|강원|산길,매우 좋음,2021,3,쯔쯔가무시증,강원,29,1538492,1.8850,0.00,,산길,Mountain road,13580,20.63,2021,exact_year,8.252,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|강원|잡목림,좋음,2021,3,쯔쯔가무시증,강원,29,1538492,1.8850,0.00,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,16.804,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|강원|초지,양호,2021,3,쯔쯔가무시증,강원,29,1538492,1.8850,0.00,,초지,Grassland,26676,100.00,2021,exact_year,40,2,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충북|무덤,매우 좋음,2021,3,쯔쯔가무시증,충북,119,1597427,7.4495,7.40,,무덤,Grave,10176,0.00,2021,exact_year,4.44,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충북|산길,매우 좋음,2021,3,쯔쯔가무시증,충북,119,1597427,7.4495,7.40,,산길,Mountain road,13580,20.63,2021,exact_year,12.692,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충북|잡목림,좋음,2021,3,쯔쯔가무시증,충북,119,1597427,7.4495,7.40,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,21.244,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충북|초지,보통,2021,3,쯔쯔가무시증,충북,119,1597427,7.4495,7.40,,초지,Grassland,26676,100.00,2021,exact_year,44.44,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충남|무덤,좋음,2021,3,쯔쯔가무시증,충남,571,2119257,26.9434,44.54,,무덤,Grave,10176,0.00,2021,exact_year,26.724,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충남|산길,양호,2021,3,쯔쯔가무시증,충남,571,2119257,26.9434,44.54,,산길,Mountain road,13580,20.63,2021,exact_year,34.976,2,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충남|잡목림,보통,2021,3,쯔쯔가무시증,충남,571,2119257,26.9434,44.54,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,43.528,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|충남|초지,나쁨,2021,3,쯔쯔가무시증,충남,571,2119257,26.9434,44.54,,초지,Grassland,26676,100.00,2021,exact_year,66.724,4,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전북|무덤,양호,2021,3,쯔쯔가무시증,전북,732,1786855,40.9658,57.76,,무덤,Grave,10176,0.00,2021,exact_year,34.656,2,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전북|산길,보통,2021,3,쯔쯔가무시증,전북,732,1786855,40.9658,57.76,,산길,Mountain road,13580,20.63,2021,exact_year,42.908,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전북|잡목림,보통,2021,3,쯔쯔가무시증,전북,732,1786855,40.9658,57.76,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,51.46,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전북|초지,매우 나쁨,2021,3,쯔쯔가무시증,전북,732,1786855,40.9658,57.76,,초지,Grassland,26676,100.00,2021,exact_year,74.656,5,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전남|무덤,보통,2021,3,쯔쯔가무시증,전남,1118,1832803,60.9995,89.48,,무덤,Grave,10176,0.00,2021,exact_year,53.688,3,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전남|산길,나쁨,2021,3,쯔쯔가무시증,전남,1118,1832803,60.9995,89.48,,산길,Mountain road,13580,20.63,2021,exact_year,61.94,4,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전남|잡목림,나쁨,2021,3,쯔쯔가무시증,전남,1118,1832803,60.9995,89.48,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,70.492,4,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|전남|초지,최악,2021,3,쯔쯔가무시증,전남,1118,1832803,60.9995,89.48,,초지,Grassland,26676,100.00,2021,exact_year,93.688,6,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경북|무덤,좋음,2021,3,쯔쯔가무시증,경북,385,2626609,14.6577,29.25,,무덤,Grave,10176,0.00,2021,exact_year,17.55,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경북|산길,좋음,2021,3,쯔쯔가무시증,경북,385,2626609,14.6577,29.25,,산길,Mountain road,13580,20.63,2021,exact_year,25.802,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경북|잡목림,양호,2021,3,쯔쯔가무시증,경북,385,2626609,14.6577,29.25,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,34.354,2,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경북|초지,나쁨,2021,3,쯔쯔가무시증,경북,385,2626609,14.6577,29.25,,초지,Grassland,26676,100.00,2021,exact_year,57.55,4,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경남|무덤,나쁨,2021,3,쯔쯔가무시증,경남,1246,3314183,37.5960,100.00,,무덤,Grave,10176,0.00,2021,exact_year,60,4,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경남|산길,나쁨,2021,3,쯔쯔가무시증,경남,1246,3314183,37.5960,100.00,,산길,Mountain road,13580,20.63,2021,exact_year,68.252,4,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경남|잡목림,매우 나쁨,2021,3,쯔쯔가무시증,경남,1246,3314183,37.5960,100.00,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,76.804,5,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|경남|초지,최악,2021,3,쯔쯔가무시증,경남,1246,3314183,37.5960,100.00,,초지,Grassland,26676,100.00,2021,exact_year,100,6,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|제주|무덤,매우 좋음,2021,3,쯔쯔가무시증,제주,37,676759,5.4672,0.66,,무덤,Grave,10176,0.00,2021,exact_year,0.396,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|제주|산길,매우 좋음,2021,3,쯔쯔가무시증,제주,37,676759,5.4672,0.66,,산길,Mountain road,13580,20.63,2021,exact_year,8.648,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|제주|잡목림,좋음,2021,3,쯔쯔가무시증,제주,37,676759,5.4672,0.66,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,17.2,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|제주|초지,양호,2021,3,쯔쯔가무시증,제주,37,676759,5.4672,0.66,,초지,Grassland,26676,100.00,2021,exact_year,40.396,2,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|세종|무덤,매우 좋음,2021,3,쯔쯔가무시증,세종,33,371895,8.8735,0.33,,무덤,Grave,10176,0.00,2021,exact_year,0.198,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|세종|산길,매우 좋음,2021,3,쯔쯔가무시증,세종,33,371895,8.8735,0.33,,산길,Mountain road,13580,20.63,2021,exact_year,8.45,0,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|세종|잡목림,좋음,2021,3,쯔쯔가무시증,세종,33,371895,8.8735,0.33,,잡목림,Copse/Woodland,17108,42.01,2021,exact_year,17.002,1,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2021|쯔쯔가무시증|세종|초지,양호,2021,3,쯔쯔가무시증,세종,33,371895,8.8735,0.33,,초지,Grassland,26676,100.00,2021,exact_year,40.198,2,https://neweng-phwr.inforang.com/journal/download_pdf.php?number=23&spage=1596&volume=15,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|서울|무덤,양호,2022,3,라임병,서울,4,9428372,0.0424,50.00,41.67,무덤,Grave,11048,19.35,2022,exact_year,37.74,2,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|서울|산길,양호,2022,3,라임병,서울,4,9428372,0.0424,50.00,41.67,산길,Mountain road,8662,0.00,2022,exact_year,30,2,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|서울|잡목림,나쁨,2022,3,라임병,서울,4,9428372,0.0424,50.00,41.67,잡목림,Copse/Woodland,20558,96.49,2022,exact_year,68.596,4,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|서울|초지,나쁨,2022,3,라임병,서울,4,9428372,0.0424,50.00,41.67,초지,Grassland,20991,100.00,2022,exact_year,70,4,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|부산|무덤,매우 좋음,2022,3,라임병,부산,0,3317812,0.0000,0.00,33.33,무덤,Grave,11048,19.35,2022,exact_year,7.74,0,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|부산|산길,매우 좋음,2022,3,라임병,부산,0,3317812,0.0000,0.00,33.33,산길,Mountain road,8662,0.00,2022,exact_year,0,0,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|부산|잡목림,양호,2022,3,라임병,부산,0,3317812,0.0000,0.00,33.33,잡목림,Copse/Woodland,20558,96.49,2022,exact_year,38.596,2,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|부산|초지,양호,2022,3,라임병,부산,0,3317812,0.0000,0.00,33.33,초지,Grassland,20991,100.00,2022,exact_year,40,2,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|대구|무덤,매우 좋음,2022,3,라임병,대구,0,2363691,0.0000,0.00,33.33,무덤,Grave,11048,19.35,2022,exact_year,7.74,0,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|대구|산길,매우 좋음,2022,3,라임병,대구,0,2363691,0.0000,0.00,33.33,산길,Mountain road,8662,0.00,2022,exact_year,0,0,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|대구|잡목림,양호,2022,3,라임병,대구,0,2363691,0.0000,0.00,33.33,잡목림,Copse/Woodland,20558,96.49,2022,exact_year,38.596,2,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|대구|초지,양호,2022,3,라임병,대구,0,2363691,0.0000,0.00,33.33,초지,Grassland,20991,100.00,2022,exact_year,40,2,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|인천|무덤,좋음,2022,3,라임병,인천,1,2967314,0.0337,12.50,33.33,무덤,Grave,11048,19.35,2022,exact_year,15.24,1,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|인천|산길,매우 좋음,2022,3,라임병,인천,1,2967314,0.0337,12.50,33.33,산길,Mountain road,8662,0.00,2022,exact_year,7.5,0,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|인천|잡목림,보통,2022,3,라임병,인천,1,2967314,0.0337,12.50,33.33,잡목림,Copse/Woodland,20558,96.49,2022,exact_year,46.096,3,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|인천|초지,보통,2022,3,라임병,인천,1,2967314,0.0337,12.50,33.33,초지,Grassland,20991,100.00,2022,exact_year,47.5,3,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|광주|무덤,매우 좋음,2022,3,라임병,광주,0,1431050,0.0000,0.00,33.33,무덤,Grave,11048,19.35,2022,exact_year,7.74,0,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|광주|산길,매우 좋음,2022,3,라임병,광주,0,1431050,0.0000,0.00,33.33,산길,Mountain road,8662,0.00,2022,exact_year,0,0,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
2022|라임병|광주|잡목림,양호,2022,3,라임병,광주,0,1431050,0.0000,0.00,33.33,잡목림,Copse/Woodland,20558,96.49,2022,exact_year,38.596,2,https://www.djcidc.or.kr/bbsDown/dataBoard_new/2023091493767694428.pdf,질병 60% + 환경별 진드기점수 40%로 계산
